상호명,지점명,상권업종소분류명,표준산업분류명,행정동명,법정동명,지번주소,도로명주소,경도,위도
모벰버,,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 614-17,서울특별시 강남구 봉은사로16길 17,127.029659177697,37.5050221516607
하우신림역점,,카페,커피 전문점,신림동,신림동,서울특별시 관악구 신림동 1467-10,서울특별시 관악구 남부순환로 1614,126.929792286467,37.4842103448491
포말커피,,카페,커피 전문점,신림동,신림동,서울특별시 관악구 신림동 1432-119,서울특별시 관악구 신림로67길 25,126.927847667914,37.4857785611119
블레스,,카페,커피 전문점,휘경2동,휘경동,서울특별시 동대문구 휘경동 43-55,서울특별시 동대문구 한천로47길 4,127.067335799346,37.5848073380417
쉬즈베이글서교동,,카페,기타 비알코올 음료점업,서교동,서교동,서울특별시 마포구 서교동 344-6,서울특별시 마포구 와우산로23길 9,126.924366793098,37.5534243648617
레스트인무드,,카페,커피 전문점,구의2동,구의동,서울특별시 광진구 구의동 64-1,서울특별시 광진구 천호대로134길 31,127.089737535623,37.5480392034456
"혼자,커피",,카페,커피 전문점,청룡동,봉천동,서울특별시 관악구 봉천동 1540-25,서울특별시 관악구 쑥고개로 64,126.943507631734,37.4794050379112
오가커피,,카페,커피 전문점,마천2동,마천동,서울특별시 송파구 마천동 135-11,서울특별시 송파구 마천로41길 25-1,127.150533598373,37.497005686703
인터내셔널티컴퍼니,,카페,기타 비알코올 음료점업,청담동,청담동,서울특별시 강남구 청담동 119-8,서울특별시 강남구 압구정로79길 8,127.047740096725,37.5249474316723
티리펍플러스,,카페,커피 전문점,회현동,회현동1가,서울특별시 중구 회현동1가 165-3,서울특별시 중구 퇴계로4길 38,126.979247240211,37.5574616938094
오십오,,카페,기타 비알코올 음료점업,송파2동,송파동,서울특별시 송파구 송파동 189-10,서울특별시 송파구 송파대로36가길 14,127.115211948015,37.5001344093554
비건앤비건원더로우,,카페,커피 전문점,낙성대동,봉천동,서울특별시 관악구 봉천동 1626-35,서울특별시 관악구 관악로12길 105,126.958121985263,37.4773092144835
파리크라상잠바주스,,카페,기타 비알코올 음료점업,광희동,을지로6가,서울특별시 중구 을지로6가 18-12,서울특별시 중구 장충단로 275,127.008761071452,37.5688771077496
컴포즈커피,,카페,커피 전문점,종로1.2.3.4가동,종로1가,서울특별시 종로구 종로1가 24,서울특별시 종로구 종로 19,126.979902392746,37.5708388183663
소저너,,카페,커피 전문점,신수동,신수동,서울특별시 마포구 신수동 38-4,서울특별시 마포구 독막로 237,126.939995809135,37.5470692090066
흑형커피,,카페,커피 전문점,문래동,문래동3가,서울특별시 영등포구 문래동3가 55-20,서울특별시 영등포구 경인로 775,126.897525378821,37.5147384071488
라비다커피서울여대점,,카페,커피 전문점,공릉2동,공릉동,서울특별시 노원구 공릉동 120,서울특별시 노원구 화랑로51길 34,127.089212169408,37.6246330820287
원샷,,카페,커피 전문점,오륜동,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로 424,127.115776502358,37.5203493948844
루트비커피쌍문점,,카페,커피 전문점,쌍문2동,쌍문동,서울특별시 도봉구 쌍문동 672,서울특별시 도봉구 도봉로129길 23,127.036988493126,37.6553131235082
빌리엔젤,,카페,기타 비알코올 음료점업,방배1동,방배동,서울특별시 서초구 방배동 908-13,서울특별시 서초구 효령로 127,126.998006876661,37.4817720161151
비어드파파코오롱스포렉스,,카페,커피 전문점,서초2동,서초동,서울특별시 서초구 서초동 1324-14,서울특별시 서초구 서초대로70길 32,127.023413746154,37.4938967206222
초코츄츄,,카페,기타 비알코올 음료점업,금호4가동,금호동4가,서울특별시 성동구 금호동4가 505-1,서울특별시 성동구 금호로1길 43,127.023784366475,37.5479268316304
카페연,,카페,커피 전문점,반포4동,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로 200,127.005032097372,37.5062139130796
메가엠지씨커피개포동역점,,카페,커피 전문점,개포2동,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길 13-9,127.067741087903,37.4886502561248
레프트커피,,카페,커피 전문점,회기동,회기동,서울특별시 동대문구 회기동 61-10,서울특별시 동대문구 회기로 164,127.054186756053,37.5904693888192
메모아,,카페,커피 전문점,공릉1동,공릉동,서울특별시 노원구 공릉동 633-7,서울특별시 노원구 동일로174길 37-16,127.077421836535,37.6198380566081
퍼센시아커피,,카페,커피 전문점,화양동,화양동,서울특별시 광진구 화양동 111-12,서울특별시 광진구 능동로 172,127.073964658766,37.5459792972265
월간커피,,카페,커피 전문점,문정2동,문정동,서울특별시 송파구 문정동 644-2,서울특별시 송파구 법원로11길 7,127.119389989001,37.4852800829819
별와플,,카페,기타 비알코올 음료점업,신길6동,신길동,서울특별시 영등포구 신길동 2365,서울특별시 영등포구 신풍로 87,126.916092585926,37.5003313434646
유캔두잇,,카페,커피 전문점,개봉3동,개봉동,서울특별시 구로구 개봉동 363-8,서울특별시 구로구 개봉로1나길 52,126.852420476824,37.485529501048
트루보스,,카페,커피 전문점,염창동,염창동,서울특별시 강서구 염창동 288,서울특별시 강서구 양천로75길 57,126.874877036776,37.5533055197611
카페뜨랑,,카페,커피 전문점,청량리동,청량리동,서울특별시 동대문구 청량리동 57-7,서울특별시 동대문구 제기로 130,127.04746711209,37.586414720345
매머드익스프레스서울숲코오롱1차점,,카페,커피 전문점,성수2가1동,성수동2가,서울특별시 성동구 성수동2가 308-4,서울특별시 성동구 성수일로4길 25,127.051850959884,37.5424969474925
커피볶는집,,카페,커피 전문점,석촌동,석촌동,서울특별시 송파구 석촌동 175-3,서울특별시 송파구 백제고분로39길 8,127.105233516648,37.5051502376574
요거프레소국민대점,,카페,커피 전문점,정릉3동,정릉동,서울특별시 성북구 정릉동 669-6,서울특별시 성북구 솔샘로1길 20,127.003537861168,37.6082986864659
커피베이암사역점,,카페,커피 전문점,암사2동,암사동,서울특별시 강동구 암사동 515-24,서울특별시 강동구 상암로4길 22,127.126046951427,37.5495659943175
커피베이수유역점,,카페,커피 전문점,수유3동,수유동,서울특별시 강북구 수유동 223-7,서울특별시 강북구 노해로 34,127.023064527656,37.6385385360453
프레쎄,,카페,커피 전문점,망원1동,망원동,서울특별시 마포구 망원동 385-44,서울특별시 마포구 동교로 69,126.909828871534,37.5538496690466
터치카페,,카페,커피 전문점,가양1동,마곡동,서울특별시 강서구 마곡동 760-1,서울특별시 강서구 마곡중앙로 161-11,126.826706405309,37.567964950621
스프링가든,,카페,커피 전문점,일원본동,일원동,서울특별시 강남구 일원동 716,서울특별시 강남구 광평로19길 15,127.084786344291,37.4855216905976
이디야커피논골,,카페,커피 전문점,금호1가동,금호동1가,서울특별시 성동구 금호동1가 170,서울특별시 성동구 난계로 35,127.024466268491,37.5555192826574
컴포즈커피중랑면목역점,,카페,커피 전문점,면목본동,면목동,서울특별시 중랑구 면목동 102-18,서울특별시 중랑구 겸재로 185,127.08808796317,37.5886727837612
비티앤마,,카페,커피 전문점,을지로동,초동,서울특별시 중구 초동 70-8,서울특별시 중구 마른내로2길 6,126.992354426739,37.5641338818356
커피나라,,카페,커피 전문점,방배4동,방배동,서울특별시 서초구 방배동 864-21,서울특별시 서초구 서초대로 31,126.985793799603,37.4860829739823
에슬로우,,카페,커피 전문점,가양1동,가양동,서울특별시 강서구 가양동 110-2,서울특별시 강서구 강서로74길 58,126.844146942836,37.5659655183301
오제커피,,카페,커피 전문점,대학동,신림동,서울특별시 관악구 신림동 1546,서울특별시 관악구 신림로21길 39,126.935259651064,37.4686445198176
두들,,카페,커피 전문점,대조동,대조동,서울특별시 은평구 대조동 240,서울특별시 은평구 불광로 20,126.928924992752,37.6097264623916
카페안온,,카페,커피 전문점,대흥동,노고산동,서울특별시 마포구 노고산동 31-72,서울특별시 마포구 고산길 19,126.938159078435,37.553693377028
오엔엘,,카페,커피 전문점,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 280-6,서울특별시 성동구 아차산로17길 49,127.065263824419,37.5467577283098
서울남부범죄피해자지원센터부설희망카페나무,,카페,커피 전문점,신정1동,신정동,서울특별시 양천구 신정동 313-1,서울특별시 양천구 신월로 390,126.864683705365,37.5217166978916
빽다방서대문경희궁점,,카페,커피 전문점,교남동,평동,서울특별시 종로구 평동 233,서울특별시 종로구 경교장길 35,126.965101477685,37.5687727570834
매머드익스프레스정동점,,카페,커피 전문점,소공동,정동,서울특별시 중구 정동 23-15,서울특별시 중구 정동길 6,126.96950722505,37.5677841112382
커피나무,,카페,커피 전문점,월계1동,월계동,서울특별시 노원구 월계동 50-29,서울특별시 노원구 화랑로 325,127.064025776951,37.6149480384696
카페플랫,,카페,커피 전문점,역삼1동,역삼동,서울특별시 강남구 역삼동 644-3,서울특별시 강남구 논현로95길 29-13,127.034166396371,37.5010674176583
타이거,,카페,커피 전문점,잠실6동,신천동,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 104,127.099289046588,37.5198103241711
아우프글렛,,카페,커피 전문점,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 671-6,서울특별시 성동구 광나루로 130,127.044555758662,37.5510792058865
카페온도,,카페,커피 전문점,종로1.2.3.4가동,종로1가,서울특별시 종로구 종로1가 24,서울특별시 종로구 종로 19,126.979902392746,37.5708388183663
카페리에또,,카페,커피 전문점,일원본동,수서동,서울특별시 강남구 수서동 747,서울특별시 강남구 광평로31길 27,127.089758700276,37.4848302444562
카페뷔뷔에스,,카페,커피 전문점,동선동,동선동3가,서울특별시 성북구 동선동3가 136,서울특별시 성북구 동소문로26길 9,127.019523596415,37.5941240815518
서림커피호프,,카페,커피 전문점,신림동,신림동,서울특별시 관악구 신림동 1410-17,서울특별시 관악구 남부순환로 1645,126.933569306741,37.4849743494181
플라네,,카페,커피 전문점,남현동,남현동,서울특별시 관악구 남현동 1079-42,서울특별시 관악구 남현8길 9,126.975188533013,37.4735839409514
요빙빙,,카페,기타 비알코올 음료점업,연남동,연남동,서울특별시 마포구 연남동 223-11,서울특별시 마포구 동교로51안길 22,126.924229770003,37.5653168244093
도화동베이글,,카페,커피 전문점,도화동,도화동,서울특별시 마포구 도화동 563,서울특별시 마포구 마포대로 68,126.949139204869,37.5414563490381
더설약수,,카페,기타 비알코올 음료점업,약수동,신당동,서울특별시 중구 신당동 348-68,서울특별시 중구 동호로10길 16,127.012052413279,37.5545150156238
도봉산커피,,카페,커피 전문점,도봉1동,도봉동,서울특별시 도봉구 도봉동 282-316,서울특별시 도봉구 도봉산4가길 4,127.041914229906,37.6882588557049
그레이스커피,,카페,커피 전문점,신월3동,신월동,서울특별시 양천구 신월동 49-10,서울특별시 양천구 가로공원로 105,126.82762613374,37.5359964683512
카멜커피,,카페,커피 전문점,삼성1동,삼성동,서울특별시 강남구 삼성동 159-7,서울특별시 강남구 테헤란로 517,127.05974496335,37.5086083814458
에이요커피,,카페,커피 전문점,군자동,군자동,서울특별시 광진구 군자동 230,서울특별시 광진구 능동로25길 15,127.076154668633,37.5528354274492
우주곰커피제이엠에프,,카페,제과점업,화양동,화양동,서울특별시 광진구 화양동 8-39,서울특별시 광진구 아차산로31길 20-6,127.069887353249,37.5416942890489
